つぎはかんさんとやりあってくださいよ,次は菅さんとやり合ってくださいよ,普通名詞
つぎはわたしじしんがかねまさおんいいんちょうとむきあわなければならない,次は私自身が金正恩委員長と向き合わなければならない,普通名詞
ていせいでんでん,訂正でんでん,普通名詞
だんこはんたいといったことはいっかいもただのいっかいもございません,ＴＰＰ断固反対と言ったことは一回も、ただの一回もございません,普通名詞
でぃみんと,ディミントー,普通名詞
できないりゆうをかんがえるのではなく,できない理由を考えるのではなく！,普通名詞
てんどんへいかばんざい,テンドンヘイカ、バンザーイ！,普通名詞
てんにたいしてぶめらんをなげているようなものであります,天に対してブーメランを投げているようなものであります,普通名詞
てんのうこうごうりょうへいかにはすえながくおすこやかであらせられますことをねがっていません,天皇、皇后両陛下には末永くお健やかであらせられますことを願っていません。,普通名詞
どうきいちのおとこまえはきしだあたまいいのはもてぎせいかくいいのはあべ,同期一の男前は岸田、頭いいのは茂木、性格いいのは安倍,普通名詞
とうきょうとおおたくのちゅうしょうきぎょうをけいえいするほそがいさんはなかまとともにぼぶすれきょうぎようそりのこくさんかぷろじぇくとをたちあげました,東京都大田区の中小企業を経営する細貝さんは、仲間と共に、ボブスレー競技用「そり」の国産化プロジェクトを立ち上げました,普通名詞
とうどがたかいのでしょうね,糖度が高いのでしょうね,普通名詞
たかいとうどだね,高い糖度だね,普通名詞
どうねんだいにきらわれたとかなしいおもいがするしんぶんのあいどくしゃそうではないか,同年代に嫌われたと悲しい思いがする。新聞の愛読者層ではないか,普通名詞
とぅま,トゥマ,普通名詞
どうめいかんけいがよければいちいちがにいじょうになりますがどうめいかんけいがなければいちいちはいちにしかならないきけんせいをもっている,同盟関係がよければ1＋1が2以上になりますが、同盟関係がなければ1＋1は1にしかならない危険性を持っている,普通名詞
ときどきつかれたときなどわたしたちのことをおもいだしてください,ときどき疲れた時などわたしたちのことを思い出してください,普通名詞
てぃーおーけーあいおーのみなさんにそうりこうていでおめにかかりました,TOKIOの皆さんに、総理公邸でお目にかかりました,普通名詞
どくじにたたかったほうがいしんらしいんじゃないの,独自に戦った方が、維新らしいんじゃないの？,普通名詞
どくじのそのまさにもうそうをたくましくしておられてどくじのこのぎろんをしておられるんだろうとこうおもいますよ,独自のそのまさに妄想をたくましくしておられて、独自のこの議論をしておられるんだろうと、こう思いますよ。,普通名詞
とくていのかんがえかたをもつにんたちのためのせいじをおこなうつもりはありません,特定の考え方を持つ人たちのための政治を行うつもりはありません,普通名詞
とこやにいきました,とこやに、行きました。,普通名詞
どなるどあたたかいことばをありがとうどなるどのゆうじょうにこころからかんしゃします,ドナルド、温かい言葉をありがとう。ドナルドの友情に心から感謝します。,普通名詞
とにかくとくをつめ,とにかく徳を積め,普通名詞
とらんぷしとぷちんしはきっとうまがあうとおもう,トランプ氏とプーチン氏はきっとうまが合うと思う,普通名詞
とりくるだうんのせいさくだとあったがわたしはそんなことはいちどもいったことはない,トリクルダウンの政策だとあったが私はそんなことは一度も言ったことはない,普通名詞
とりけしなさいといわれてもとりけしません,取り消しなさいと言われても取り消しません,普通名詞
ないかくそうりだいじんがちぇっくきかんとしてのやくわりをはたすことにしするそしき,内閣総理大臣がチェック機関としての役割を果たすことに資する組織,普通名詞
ないものをしょうめいするのはあくまのしょうめいだしらべようがない,ないものを証明するのは『悪魔の証明』だ！ 調べようがない,普通名詞
ないよそんなもん,ないよ、そんなもん,普通名詞
なくなられたみやけさんのようなほうがまちのあんぜんをまもっているのだとおもいます,"亡くなられた""ミヤケさん""のような方が町の安全を守っているのだと思います",普通名詞
まんこのたてものをこわしいちめんをごうかとばくふうにしゅんわせはいきょとかしました,７万戸の建物を壊し、一面を、業火と爆風に浚わせ、廃墟と化しました,普通名詞
なにがかんだんわだよまったくばかばかしい,何が菅談話だよ、全くばかばかしい,普通名詞
なみへいさんはわたしよりひとつわかいんですねですからごじゅうななさいですか,波平さんは、私より一つ若いんですね。ですから、五十七歳ですか。,普通名詞
なるべくれいせいにしようとおもいいきをびょうすってびょうではくようにしている,なるべく冷静にしようと思い、息を４秒吸って、８秒で吐くようにしている,普通名詞
なんであなたはそんなにわからずやなんだ,何であなたはそんなにわからず屋なんだ,普通名詞
にげてにげてにげまわっているようではこくみんのふたくにこたえることはできません,逃げて逃げて逃げ回っているようでは国民の負託に応えることはできません,普通名詞
にぜろど,20度！？,普通名詞
にぜろにいちねんなながつにさんにちとうきょうにらっぱがなる,2021年7月23日、東京にラッパが鳴る。,普通名詞
にぜろにぜろねんというふしめのねんにあたりせかいじゅうにあらしをまきおこしていただきたい,2020年という節目の年にあたり、世界中に嵐を巻き起こしていただきたい,普通名詞
にぜろにぜろねんをあたらしいけんぽうがしこうされるねんにしたい,2020年を新しい憲法が施行される年にしたい,普通名詞
にっかんげんだいでもよんでみてくださいよ,日刊ゲンダイでも読んでみてくださいよ,普通名詞
にっきょうそにっきょうそ,日教組！日教組！,普通名詞
にっきょうそどうすんだにっきょうそ,日教組どうすんだ日教組！,普通名詞
にっぽんがたいりくかんだんどうだんをつくってもけんぽううえもんだいないけんぽううえはげんしばくだんだってもんだいないこがたならば,日本が大陸間弾道弾を作っても憲法上問題ない。憲法上は原子爆弾だって問題ない。小型ならば,普通名詞
にっぽんぎんこうはせいふのこがいしゃですから,日本銀行は政府の子会社ですから,普通名詞
にほんじんのいのちすべからくくにのさいこうせきにんしゃであるわたしにあります,日本人の命、すべからく、国の最高責任者である私にあります,普通名詞
にっぽんとすぺいんはじゆうみんしゅしゅぎじんけんほうのしはいといったふへんてきかちをきょうゆうしせかいのへいわとはってんのためにこうけんしていくたいせつなぱとなだ,日本とスペインは自由、民主主義、人権、法の支配といった普遍的価値を共有し、世界の平和と発展のために貢献していく大切なパートナーだ,普通名詞
にっぽんのいめじはおおきくきずついたわけであります,日本のイメージは大きく傷ついたわけであります,普通名詞
にっぽんのけってんをかたることにいきがいをもとめるのではなくにっぽんのあしたのためになにをなすべきかをかたりあおうではないか,日本の欠点を語ることに生きがいを求めるのではなく、日本の明日のために何をなすべきかを語り合おうではないか。,普通名詞
にっぽんのじんこうどうたいはぎゃくせつてきですがおもにではなくぼなすなのです,日本の人口動態は逆説的ですが重荷ではなくボーナスなのです,普通名詞
にっぽんのみらいをになうみなさんへ,日本の未来を担うみなさんへ,普通名詞
にっぽんはいまもこれからもにきゅうこっかにはなりません,日本は今も、これからも、二級国家にはなりません,普通名詞
にっぽんはむかしからさべつをするようなくにではない,日本は昔から差別をするような国ではない,普通名詞
にっぽんよにほんじんよせかいのまんなかでさきほこれ,日本よ、日本人よ、世界の真ん中で咲き誇れ！,普通名詞
にんげんとしてどうなのかなと,人間としてどうなのかなと,普通名詞
ぬのますくをかくほしじゅんじひつようなまいすうをはいふしてまいります,布マスクを確保し、順次必要な枚数を配布してまいります。,普通名詞
ねんまつにむけてさいふのひもをぐっとひらいてもらいたい,年末に向けて財布のひもをグッと開いてもらいたい,普通名詞
のださんはあんていかんがありましたよ,野田さんは安定感がありましたよ,普通名詞
のだしがしゅしょうになったらちゅうとはんぱにまともなだけにせめにくいな,野田氏が首相になったら、中途半端にまともなだけに攻めにくいな,普通名詞
のだそうりいつもこんななんですよいつもこんななんです,野田総理、いつもこんななんですよ。いつもこんななんです。,普通名詞
びーゆーわいえむわいえーびーいーえぬおーえむあいしーえす,Buy my Abenomics,普通名詞
ばかみたいなしつもんだないつも,バカみたいな質問だな、いつも,普通名詞
ばくしんのとも,バクシンの友,普通名詞
ぱくちさいばいをおこなうためとうきょうからいじゅうしてきました,パクチー栽培を行うため、東京から移住してきました,普通名詞
はちぜろぜろえんでだいじんをやめさせるのですか,800円で大臣を辞めさせるのですか,普通名詞
はっぴをきてはっぴ,はっぴを着てハッピー,普通名詞
はやくしつもんしろよ,早く質問しろよ,普通名詞
はやしさんはちゅうごくのはにとらっぷにかかってるでしょうね,林さんは中国のハニートラップにかかってるでしょうね,普通名詞
かんつるこそうさいをはじめみなさまにけいいをあらわします,韓鶴子総裁をはじめ皆さまに敬意を表します。,普通名詞
ぱんぷすのちゃくようをきょうせいするのはゆるされない,パンプスの着用を強制するのは許されない,普通名詞
ひじょうにしつこい,非常にしつこい,普通名詞
ひじょうにじゅし,非常にジューシー,普通名詞
ひじょうにせいにゅうたっぷり,非常に生乳たっぷり,普通名詞
ひせいきということばをこのくにからいっそうしてまいります,"""非正規""という言葉をこの国から一掃してまいります",普通名詞
ひとつだけおおきなみすをおかしてしまいましたえれべたまでつけてしまいました,一つだけ大きなミスを犯してしまいました。エレベーターまでつけてしまいました,普通名詞
にんとしてこんぽんてきにだめだ,人として根本的にダメだ,普通名詞
にんにたいしていばったりちいをりようしてしたがわせるのではなくまずじぶんのじんかくやみりょくをみがくのがだいじ,人に対して威張ったり、地位を利用して従わせるのではなく、まず自分の人格や魅力を磨くのが大事,普通名詞
ひはんをうければうけるほどやってやろうというとうしがわいてきます,批判を受ければ受けるほどやってやろうという闘志が湧いてきます,普通名詞
ひひょうするだけのにんげんにかちはありません,批評するだけの人間に価値はありません,普通名詞
いちぜろぜろのことばよりいちのけっかであります,100の言葉より1の結果であります,普通名詞
ひんにゅうじだいせんげんをここにはつれいいたします,貧乳時代宣言をここに発令いたします,普通名詞
ふうふべっせいにはんたいしているにんがいるんだよね,(夫婦別姓に)反対している人がいるんだよねー,普通名詞
ふじさんけいぐるぷのみなさまにあらためてけいいをあらわします,フジサンケイグループの皆さまに改めて敬意を表します,普通名詞
ふっこうごりんというべきほんねんのおりんぴっくぱらりんぴっくなどのきかいをつうじてふっこうしつつあるひさいちのすがたをじっかんしていただきたい,復興五輪と言うべき本年のオリンピック・パラリンピックなどの機会を通じて、復興しつつある被災地の姿を実感していただきたい,普通名詞
ふもうなれってるはりはやめおたがいにせいさくろんそうをしていきましょう,不毛なレッテル貼りはやめお互いに政策論争をしていきましょう,普通名詞
ぴーえるいーえーえすいーえるおーおーけーえーてぃーえむいー,"Please, look at me.",普通名詞
ぷりぷりげんきがだそう,ぷりぷり。元気が出そう,普通名詞
ぷりんとしていてなかからおいしいしるがでてきて,プリンとしていて中から美味しい汁が出てきて…,普通名詞
ふんいきがどうであれそのばにおいてせいじかがかたることばはしんじつをかたらなければならない,雰囲気がどうであれ、その場において、政治家が語る言葉は真実を語らなければならない,普通名詞
べいこくにふたりのだいとうりょうがそんざいするということをせかいにしめしてはならない,米国に二人の大統領が存在するということを世界に示してはならない,普通名詞
べいこくのこくみんがせんししゃにけいいをしめすばしょであるありんとんこくりつぼちをかんがえてみてください,米国の国民が戦死者に敬意を示す場所であるアーリントン国立墓地を考えてみてください,普通名詞
へいわをあいするしょこくみんってだれですかってことなんですよね,平和を愛する諸国民って誰ですかってことなんですよね,普通名詞
ぺっとようのせさみんをかないがのんでいたことがあったんです,ペット用のセサミンを家内が飲んでいたことがあったんです,普通名詞
ほうりつについてのせつめいはまったくただしいとおもいますよわたしはそうりだいじんなんですから,法律についての説明は全く正しいと思いますよ、私は総理大臣なんですから,普通名詞
ほうどうがまちがえたげんいんがわたしにあるかのようにまたつまにあるかのようにいうのはそれはまちがっていますよ,報道が間違えた原因が私にあるかのように、また妻にあるかのように言うのは、それは間違っていますよ,普通名詞
ほうどうしないじゆうによってにぎりつぶされています,「報道しない自由」によって握り潰されています,普通名詞
ぼくちゃんしらないなんてわたしひとことでもいいました,「僕ちゃん知らない」なんて私、一言でも言いました？,普通名詞
ぼくはどうきのみんなをあべせいけんでだいじにする,僕は同期のみんなを安倍政権で大事にする,普通名詞
ほこりはくだけちってしまったもうあべしんぞうはおわった,誇りは砕け散ってしまった、もう安倍晋三は終わった,普通名詞
ぽつだむせんげんというのはあめりかがげんしばくだんをにはつもおとしてにっぽんにたいへんなさんじょうをあたえたあとどうだとばかりたたきつけたものです,ポツダム宣言というのは、アメリカが原子爆弾を二発も落として日本に大変な惨状を与えたあと、「どうだ」とばかり叩きつけたものです,普通名詞
ほとんどのきょうかしょにじえいたいがいけんであるというきじゅつがあります,ほとんどの教科書に自衛隊が違憲であるという記述があります,普通名詞
ほんじつわがとうしょぞくであったげんしょくこっかいぎいんがたいほされたことについてはたいへんいかんであります,本日、我が党所属であった現職国会議員が逮捕されたことについては、大変遺憾であります,普通名詞
ほんとこのぼるさんふんもたないね,ほんとこのボール、3分もたないね,普通名詞
まあいいじゃんそういうの,まあいいじゃんそういうの,普通名詞
よくないですよ,よくないですよ,普通名詞
まぁくうそうにとどまってしこうていしなのかなとこんなかんじがするわけであります,まぁ空想にとどまって思考停止なのかなと、こんな感じがするわけであります,普通名詞
まいめろにけんとうしていきたい,マイメロに検討していきたい,普通名詞
まえはらさんはいろいろかつどうされていてほんとうにせんきょつよいね,前原さんはいろいろ活動されていて、本当に選挙強いね,普通名詞
まさにこっかきみつですわらい,まさに、「国家機密」です（笑）,普通名詞
まさにびゅてぃふるはもにれいわではないか,まさに ビューティフルハーモニー（令和）ではないか,普通名詞
まさにわがくにがきんちさんしゃであるということをせんげんするようなきわめてはずかしいせいふけんかいではないか,まさに我が国が禁治産者であるということを宣言するような極めて恥ずかしい政府見解ではないか,普通名詞
まずですねあまりにんをさすのはやめたほうがいいですよ,まずですねあまり人を指すのはやめた方がいいですよ,普通名詞
まずわがくにがぶりょくこうげきをうけたこれはがいぜんせいについてはまさにちょっとまってください,まず、我が国が武力攻撃を受けた、これは、蓋然性については、まさに──ちょっと待ってください。,普通名詞
まったくいってないことをいったかのごとくいうのはでまごぐ,まったく言ってないことを言ったかのごとく言うのはデマゴーグ,普通名詞
まったくしろうとのにんたちがたったにちかんでつくりあげたしろものだ,全く素人の人たちが、たった８日間でつくり上げた代物だ,普通名詞
まるでわたしたちがですねとうけいをいじってあべのみくすをよくしようとしているそんなことできるはずないじゃないですか,まるで私たちがですね、統計をいじってアベノミクスをよくしようとしている、そんなことできるはずないじゃないですか,普通名詞
みかたによってはですねそれにはおうじるかもしれないということかもしれないというぶんせきもできるんだろうなとおもっています,見方によってはですね、それには、応じるかもしれない、ということかもしれない、という分析も出来るんだろうな、と思っています,普通名詞
みくろでみていけばですねいろんなかたがたがおられます,ミクロで見ていけばですね、いろんな方々がおられます,普通名詞
みためがけっこうはくりょくがあったものでございますからすこしこわごわてをだしたところぺろっとなめていただいたんです,見た目が結構迫力があったものでございますから、少しこわごわ手を出したところ、ぺろっとなめていただいたんです,普通名詞
みっともないけんぽうですよはっきりいって,みっともない憲法ですよ、はっきり言って,普通名詞
みなさんこういうことはやめましょうはずかしいですから,皆さんこういうことはやめましょう恥ずかしいですから,普通名詞
みなさんたのしんでますか,皆さん楽しんでますか,普通名詞
みなさんもがまんのげんかいそんなおもいなんだろうとおもいます,みなさんも我慢の限界、そんな思いなんだろうと思います,普通名詞
みんしゅしゅぎにたいするちょうせんでありだんじてゆるすわけにはいかない,民主主義に対する挑戦であり断じて許すわけにはいかない,普通名詞
むりにこくえきをがいするというつもりもまったくございません,無理に国益を害するというつもりも全くございません,普通名詞
めいわくはかけないぜったいにほしょうする,迷惑はかけない。 絶対に保証する,普通名詞
もうこれはとめようよ,もうこれは止めようよ,普通名詞
もうすこしこくごりょくをきたえていただきたい,もう少し国語力を鍛えていただきたい,普通名詞
もしけいむしょにいることになったとしてもまたがんばればいいんですよ,もし刑務所に入ることになったとしても、またがんばればいいんですよ,普通名詞
もちろんおうえんしております,もちろん応援しております,普通名詞
もっとつよきでいけぴーえむより,もっと強気で行け。PMより,普通名詞
もっともひれつなこういだとおもいます,最も卑劣な行為だと思います,普通名詞
もはやこくせきやこっきょうにこだわるじだいはすぎさりました,最早国籍や国境にこだわる時代は過ぎ去りました,普通名詞
やじはぎじょうのはな,やじは議場の華,普通名詞
やじはやめてくださいよ,やじはやめて下さいよ,普通名詞
せきからやじるのだけはやめていただけますか,席からヤジるのだけはやめていただけますか,普通名詞
やっとそこまできたんですね,やっとそこまで来たんですね。,普通名詞
やっとでふれではないじょうきょうつくりだしたがまだでふれからだっきゃくしていない,やっと「デフレではない」状況つくり出したがまだデフレから脱却していない,普通名詞
やっぱりじきょうたいけつですねしいさんとのぎろんがいちばんかみあう,やっぱり自共対決ですね。志位さんとの議論が一番かみ合う,普通名詞
やはりたいせつなのはぶつりてきなばりあではなくこころのばりあなのかなとおもいます,やはり大切なのは、物理的なバリアではなく心のバリアなのかなと思います,普通名詞
やはりみなさんるるはしっかりまもっていこうではありませんか,やはり皆さんルールはしっかり守っていこうではありませんか,普通名詞
やれぇ,やれぇ！,普通名詞
ゆうしゅうながいこくじんざいのみなさんにもっとにっぽんでかつやくしていただくためにこのせいどはひつようであります,優秀な外国人材の皆さんにもっと日本で活躍していただくためにこの制度は必要であります,普通名詞
ゆずはきゅうねんのはなざかりこのゆずまではわたしもせきにんをもってしっかりとおおきなはなをにっぽんにさかせていきたい,ゆずは九年の花盛り。このゆずまでは私も責任を持ってしっかりと大きな花を日本に咲かせていきたい,普通名詞
よくぼうそうといわれますがぼうそうしてわたしはどこにいくんですかわたしはなにをしようとしているんですかいってるにんにきいてみたい,よく暴走と言われますが、暴走して私はどこに行くんですか？私は何をしようとしているんですか？言ってる人に聞いてみたい,普通名詞
よとうからよいしつもんがでた,与党から良い質問が出た,普通名詞
らちもんだいをかいけつできるのはあべせいけんだけだとわたしがいったことはございません,拉致問題を解決できるのは安倍政権だけだと私が言ったことはございません,普通名詞
りまんぶらざずがもしりまんぶらざずあんどしすたずだったらはたんしなかっただろう,リーマンブラザーズがもしリーマンブラザーズアンドシスターズだったら破綻しなかっただろう,普通名詞
りんてんきをぐるぐるまわしてにっぽんぎんこうにむせいげんにおさつをすってもらう,輪転機をぐるぐる回して、日本銀行に無制限にお札を刷ってもらう,普通名詞
るいいちろくよとおなじとまでいわれるとおおくのかたがたはそれはちがうのではないかとおもうのではないか,ルイ16世と同じとまで言われると、多くの方々はそれは違うのではないかと思うのではないか,普通名詞
るるしゅんなきゃ,ルール守んなきゃ,普通名詞
れいわにはひとびとがうつくしくこころをよせあうなかでぶんかがうまれそだつといういみがこめられております,「令和」には、人々が美しく心を寄せ合う中で文化が生まれ育つという意味が込められております,普通名詞
れんほうが,蓮舫が,普通名詞
ろしあのがくせいにはどんどんにっぽんにきていただけるようかんたんにびざがとれるようにします,ロシアの学生にはどんどん日本に来ていただけるよう、簡単にビザが取れるようにします,普通名詞
ろしあのわこうどのために,ロシアの、若人のために。,普通名詞
ろんりほうかいしてるんじゃないろんりほうかい,論理崩壊してるんじゃない？論理崩壊,普通名詞
わくに,わーくに,普通名詞
わがぐん,ワガグン,普通名詞
わたくしはおいそれときえていなくなったりはしませんよ,わたくしはおいそれと消えていなくなったりはしませんよ,普通名詞
わたくしはかむばっくいたしました,わたくしはカムバックいたしました,普通名詞
わたくしはめったにげきどしないにんげんとしてですね,わたくしはめったに激怒しない人間としてですね,普通名詞
わたしがかんぜんしょうりをしましたけれどもねわたしがこのもんだいについてはかんぜんにしょうりをしましたかんさんにたいして,私が完全勝利をしましたけれどもね、私が。この問題については完全に勝利をしました、菅さんに対して,普通名詞
わたしがこっかですよ,私が国家ですよ,普通名詞
わたしがはなしているのはしんじつそれをしんじてもらえないということになればよさんいいんかいがせいりつしない,私が話しているのは真実。それを信じてもらえないということになれば、予算委員会が成立しない,普通名詞
わたしがわんとひとこえほえただけでみんなだいあわてだよ,私がワンと一声吠えただけでみんな大慌てだよ,普通名詞
わたしだってしょくをかけてとうべんしてるんですよまじめにきいてください,私だって職をかけて答弁してるんですよ 真面目に聞いてください！,普通名詞
わたしとかんぼうちょうかんはたんきかんのうちにしぼうするそうですわらい,私と官房長官は短期間のうちに死亡するそうです（笑）,普通名詞
わたしにごまをすろうおもねろうといういみでのそんたくはまったくもとめていないそうすることによってじんじにえいきょうがあるえらくなることはまったくありえない,私にごまをすろう、おもねろうという意味での忖度は全く求めていない。そうすることによって人事に影響がある、偉くなることは全くあり得ない,普通名詞
わたしにとってにくっくきいしいだ,私にとって憎っくき石井だ！,普通名詞
わたしのあしをすくうためのざいむしょうのさくりゃくのかのうせいがぜろではない,私の足を掬うための財務省の策略の可能性がゼロではない,普通名詞
わたしのせだいでこのもんだいにしゅうしふをうつ,私の世代でこの問題に終止符を打つ,普通名詞
わたしのどりるからむきずではいられません,私の「ドリル」から無傷ではいられません,普通名詞
わたしはかんぽうやくのようにじわじわと,私は、漢方薬のようにじわじわと,普通名詞
わたしはこのどらまをふくそうりにはみせないようにしようとおもっている,私はこのドラマを副総理には見せないようにしようと思っている,普通名詞
わたしはそういうしゅみだとおもわれていたんですよわらい,私はそういう趣味だと思われていたんですよ（笑）,普通名詞
わたしはぞんじあげておりません,私は存じ上げておりません,普通名詞
わたしはたのまれたらことわらない,私は頼まれたら断らない,普通名詞
わたしはだれかをうそつきとはいいたくありません,私は誰かをうそつきとは言いたくありません,普通名詞
わたしははばひろくつのっているというにんしきでございましてぼしゅうしているというにんしきではなかったのであります,私は、幅広く募っているという認識でございまして、募集しているという認識ではなかったのであります。,普通名詞
わたしはまだぽつだむせんげんのそのぶぶんをつまびらかによんでおりませんので,私はまだ（ポツダム宣言の）その部分をつまびらかに読んでおりませんので,普通名詞
わたしはもうそうりではないからぎろんしろよというおもいだ,私はもう総理ではないから議論しろよという思いだ,普通名詞
わたしはりっぽうふのちょうであります,私は立法府の長であります,普通名詞
わたしやつまがかんけいしていたということになればそうりだいじんもこっかいぎいんもやめる,私や妻が関係していたということになれば総理大臣も国会議員も辞める,普通名詞
わたしたちがせきにんをとればいいというものではありません,私達が責任を取ればいいというものではありません,普通名詞
わたしをうよくのぐんこくしゅぎものとよびたいならばどうぞそうおよびください,私を右翼の軍国主義者と呼びたいならばどうぞそうお呼びください,普通名詞
われわれがちゅうかいしているがしゅさいはさんかしゃだ,われわれが仲介しているが、主催は参加者だ,普通名詞
,███,普通名詞
